smiles,qed,sa,molwt,clogp
O=C1[C@H](Cc2ccccc2)C(O)=C(O)N(Cc2ccccc2)[C@H]1Cc1ccccc1,0.623473741208173,4.0,399.4900000000001,4.8266000000000036
[CH]NC(=O)[CH]NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1)[C@@H](C)CC,0.19978362724651566,4.25,423.49400000000014,-1.9176199999999943
[CH][C@H](O)[C@@H](O)[C@@H](Cc1ccc2c(c1)OCCO2)N(C=O)Cc1ccc2ccccc2c1,0.5490117592579709,4.2,419.4770000000002,2.6135900000000003
CCN/C(=N/C)SC(C)(C)N(CC(C)C)C(=O)[C@H](Cc1ccccc1)NC(=O)O[CH]CO[CH]OC,0.1704943407165024,4.15,508.6850000000003,3.817180000000003
CN[C@@H](Cc1ccccc1)[C@@H](O)[C@H](NCC=CC=COC)C(=O)N[C@H]1c2ccccc2CC1O,0.2412329845349512,4.15,465.5940000000002,1.6269999999999987
C[CH]C(O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccc2ccccc2n1)C(C)C,0.4838474300224136,4.050000000000001,432.5440000000001,3.3017900000000013
CN[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CC(C)(C)C,0.3195849535565541,3.9,455.6430000000002,2.2922000000000002
C=CC=CC=CC[CH]C(O)[C@H](Cc1ccccc1)NC(=O)[C@H]1C[C@H]1C(=O)N(CCO)C[C@@H](C)CC,0.31551701705401447,3.9,481.6570000000002,3.470690000000003
CC(C)[CH][CH]OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CCN(CCc2ccsc2)C[C@H]1C,0.47550207182513354,4.15,485.69400000000036,4.017180000000003
CC=CC=C(C)CNCCNCCN=NN[C@@H](Cc1ccccc1)[C@H](Cc1ccccc1)NC,0.12368026437888469,3.9,462.68600000000015,4.086800000000002
COC=CCCC=CC1CSC2(CC2)N(CC=CC=CCC=O)C(=O)N1CC1CC1,0.1449043578328886,4.050000000000001,430.6140000000002,4.923800000000005
C=CC=CS(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1,0.4586752011665159,4.2,466.6000000000003,2.4612000000000007
C=COCCNCCCOC=CC=CC[CH]C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0.15810082713088636,3.85,487.6610000000004,4.6940900000000045
CC1CN(C(Cc2ccccc2)C(=O)NCC2N=Cc3cncnc32)C1=O,0.780300294614979,4.3,363.4210000000001,1.156
CC(C)NC(=O)[C@@H]1CSCN1C(=O)C(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C,0.5845318910770906,4.2,451.5890000000002,1.9093999999999998
CC[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)C[SH](=O)=O,0.3112428488789016,4.05,441.5940000000003,0.5033000000000014
C[CH]C[C@H]1[CH]OC[C@@H]1OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCC[C@H](C)OCc1ccncc1,0.32402457669964163,4.25,497.63600000000025,3.4558800000000014
C=CC=C1COC(=O)NC(C)C(=O)NC(Cc2ccccc2)[C@@H](O)C[C@@H](CCC)C=C1C(N)=O,0.5085512189628486,4.1,469.58200000000033,2.5336
CCC[CH]C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0.4708529027374892,4.050000000000001,484.70500000000015,3.874590000000002
CN[C@@H](CC1CCCCC1)[C@H](O)[C@@H](O)[C@@H](C(=O)N[C@H]1C(O)=Cc2ccccc21)C(C)C,0.4137187332470264,4.050000000000001,430.5890000000003,3.3088000000000015
C=C(C=CC=C(C=CNC(=O)CCCCCCCCCCCCCCCCCCCC)S(=O)(=O)O)S(=O)(=O)O,0.05613343884851828,4.0,589.8610000000001,7.777500000000008
C=CN[C@H](Cc1ccccc1)[C@@H](O)[C@H](O)C(COc1ccccc1)N(C=O)Cc1cccnc1,0.31957257942392275,4.15,461.5620000000001,2.5538000000000007
COC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[CH]CC(C)C,0.4682427223943268,3.9,439.57600000000014,3.8876900000000028
CC(=O)NCC=CCCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN1CCC[C@H]1C(=O)NC(C)(C)C,0.33756505915996676,4.1,486.6570000000002,1.9264000000000003
CC1C[C@H]([C@H](NC(=O)Cc2ccccc2)C(=O)NCCNC(=O)C=CC=CO)S1,0.19958775835330855,4.1,417.5310000000001,1.4682000000000002
CCC(C)C[CH]NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC,0.42248290101707825,3.9,453.6030000000002,4.277790000000003
COC(=O)CCCCN(C=O)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21,0.24667525675857294,4.45,478.5420000000003,1.2478999999999993
CC[C@H](C)[CH]NC(=O)C1CCCN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[CH]CC(N)=O,0.3604403050839519,4.1,444.57600000000014,0.9429800000000006
CC(C)[CH]NC(=O)[C@H](NCc1ccccc1)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[CH]N,0.3520454267439344,4.0,424.54500000000013,1.2876799999999993
CC=CC(=CC(C)C)SC1=C(O)OC(CCc2ccc(O)cc2)(C(C)C)CC1=O,0.4878411212085454,3.8,416.5830000000002,6.285300000000005
CC(=O)OCCS(=O)(=O)C(C)C,0.6066556758506054,3.5,194.252,0.37270000000000003
[CH][C@@H](O)CC1CCCCC1N[C@@H](C(=O)N[CH]C(C)C)[C@H](O)[C@@H](Cc1ccccc1)NC(N)=O,0.28169437063074626,4.1,459.6110000000003,1.5399800000000008
CCNC(=O)[C@@H]1N[C@@H]([C@H](NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)SC1(C)C,0.45109627097801785,4.25,468.62300000000016,1.9761000000000002
COC=CC=CS(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CCCCCO,0.17343701570719763,4.05,496.6700000000003,2.5891000000000006
C=C(C=CCCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNS(=O)(=O)C=CC=COC)OC,0.27078279138561934,4.05,464.58400000000023,2.1644999999999994
C[CH]C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0.5615038849890159,4.050000000000001,456.65100000000007,3.0943900000000006
CC(C)CCN[C@H](CO)CCCCNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1O,0.2576306733374132,4.0,469.62600000000015,3.016400000000001
CCCC(C(=O)NCC(C)(C)C)[C@@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0.525278157782933,3.9,451.6960000000003,3.721300000000002
[CH][C@@H](O)[C@@H](Cc1ccccc1)N(Cc1ccc2[nH]ncc2c1)C(=O)NCCC=CC=CC(=O)O,0.1988250107816261,4.25,460.5340000000001,3.344890000000002
CN[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0.3351073564323524,4.0,457.6150000000002,2.2645
[CH][C@@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1cscn1)C(C)C,0.4412625395230743,4.2,446.5730000000001,1.469489999999999
CC=CCCN[CH][C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,0.24384954426381977,4.0,480.6290000000002,3.7433900000000024
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[CH]CC=CC=COCCN1CCOCC1,0.2570894569040901,4.0,473.6340000000004,3.886490000000003
CCCN1C(=O)N(Cc2ccccc2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1,0.5296820509666954,4.1,458.6020000000002,4.2786000000000035
CCN[CH][C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)(C)C,0.4179374551893357,4.0,454.5910000000001,3.187190000000001
CCCCCCc1coc(O)c(CCC=CC=CNC(=O)CCNC(=O)OC(C)(C)C)c1=O,0.2933685323921899,3.95,462.5870000000004,4.501700000000004
[CH]CCCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)C=CC=COC,0.30736112066121707,3.95,464.6280000000002,2.917790000000001
O=C(CC=CC=CS(=O)(=O)NCC=CC=CCc1c(O)occc1=O)NCC1CC1,0.43158319964042124,4.2,434.5140000000003,1.9058999999999997
CC=CS(=O)(=O)CON(CC(C)C)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)CC=O,0.29931392897335435,4.05,468.61600000000027,2.0953999999999997
C=CC=CS(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCNC1,0.41231562608091393,4.1,463.6440000000003,2.0619
[CH]CC(C)(C)[C@@H](NC(=O)Cc1ccccc1)C(=O)N[C@H](CO)C(=O)N[CH]C(=O)NC,0.32567664563095794,4.05,417.48600000000016,-0.657619999999997
C=C(C(O)=CC=CC[CH]C(=O)NCCCCCCCCCCCC(=O)N[CH]C(C)CC)[N+](=O)[O-],0.06423982715244207,3.8,477.64600000000013,5.7105800000000055
C=CC=CS(=O)(=O)NCC=CC=CCc1c(O)oc(C(CC2CC2)CC2CC2)cc1=O,0.4413085974633321,4.15,445.5810000000001,4.303200000000004
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccc(O)c(O)c1)[SH]=O,0.2060958810991516,4.1,446.56900000000013,2.017700000000001
CC[C@H](NC(=O)[CH]NC(=O)OCCN=CC(C)C)C(=O)N[C@H](CC(N)=O)C(N)=O,0.17688639773399645,4.2,413.45500000000027,-1.658509999999996
C=CC=CC[CH][C@H](O)CN(CC1CCCCC1)NC(=O)C(NC(=O)OCc1ccccc1)C(C)C,0.26624295262454917,4.0,484.6610000000004,4.548390000000004
O=C(NC(Cc1ccccc1)C(O)CNC/C1=C\CCCCCCCCC(c2ccccc2)OC1)OO,0.20005882609087094,4.15,510.67500000000047,5.566100000000006
CC(C)(C)c1ccccc1Sc1c(O)cc(-c2cccc(Cl)c2)oc1=O,0.5891194712704739,3.95,386.90000000000003,6.114500000000005
C=CC=CC(C#N)OC[C@@H](NC(=O)OC(C)(C)C)C(=O)C(Cc1ccccc1)C1CC1C,0.5096187315557058,3.9,438.5680000000002,4.614680000000004
Cc1ccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(=O)COc2c(C)cccc2C)cc1,0.43213605465174804,4.050000000000001,460.5740000000001,3.5090600000000025
COCC=CC=CC[CH][C@H](O)CNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0.32740189158225663,3.85,447.59600000000023,2.786990000000001
COC=CC=CC(O)=C(C=O)C(c1ccc(OCC(=O)N2CCOCC2)cc1)C1CC1C,0.25930516642770196,4.15,441.5240000000003,3.3911000000000024
C=CC=CS(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccccc1,0.3360889169586541,4.0,482.6460000000002,3.7757000000000023
N#CC=CC=CCNC(=O)CC=CC=CCNC(=O)NCCC=CC=CC(=O)NCc1ccccn1,0.13026110605911045,4.05,488.5920000000002,2.7541800000000007
CC[C@H](C)[CH]NC(=O)[C@@H]1CCCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[CH]CC(N)=O,0.3604403050839519,4.1,444.57600000000014,0.9429800000000006
Cc1cc2[nH]ncc2c(C)c1OCC(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[CH]Cc1ccccc1,0.3015634505205445,4.2,470.5930000000002,4.484030000000003
CC(C)[C@@H](C=O)NC(=O)C1=Cc2ccsc2[SH]1C,0.658352703633603,3.8,283.418,2.432200000000001
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(C)(=O)=O,0.5306906784437289,4.45,470.5880000000003,1.3638000000000008
CNC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[CH][CH]C(C)O,0.4140289372762758,4.25,473.6140000000004,2.058379999999999
O=CN(Cc1ccc(CO)cc1)[C@@H]1Cc2ccccc2N[C@H](Cc2ccccc2)[C@H](O)[C@H]1O,0.4187332351675181,4.2,446.5470000000001,2.5072
C#CC=CC=CCC(=O)NC[CH]N[CH]C(=O)NCC(O)CN1CCC[C@H]1C(=O)NC(C)(C)C,0.150221950071122,4.05,459.5910000000001,0.00768000000000324
CC=CC(C)=CCNCCNCC=CN[C@@H](Cc1ccccc1)[C@H](Cc1ccccc1)NC,0.23019576737525385,3.6999999999999997,446.6830000000001,4.2333000000000025
CC=CCCNC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0.30037738481375187,3.9,480.6490000000003,4.814700000000005
CC(C)NC(=O)[CH]C[C@@H](Cc1ccccc1)NC[C@@H](O)C[C@H](C=O)Cc1ccccc1,0.4081264956892838,3.8,423.57700000000017,3.1150900000000012
C[C@@H](O)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(O)cc(O)c1)[SH](=O)=O,0.28638753998107463,4.3,438.5020000000002,0.00899999999999962
C[CH][C@H](CO)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,0.39366644298968767,4.0,455.57500000000016,2.8584900000000006
[CH]NC(=O)[C@H](C/C=C/c1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0.46900378162135825,3.9,450.5790000000002,4.377890000000003
C=CC=CS(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CNCCO1,0.3984575554823672,4.2,465.61600000000027,1.0507000000000013
C=CCN(C=O)CC(=O)N[C@H](C(=O)N[C@H](C(=O)OC)C(C)C)[C@@H](C)CCC,0.2788737757235975,3.8,383.4890000000002,0.8656000000000008
CC=CC=CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)C=CC=COC,0.24428742423179195,3.95,476.6390000000001,3.168700000000001
O=C(O)c1cccc(C[SH]2C=C(O)C=C(c3ccccc3)O2)c1,0.7332728439834223,3.95,328.389,4.271700000000002
CCCCNC(=O)N(CC(C)C)CC(O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC,0.24728231258926256,4.05,463.62300000000016,1.005900000000003
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[CH]CC=CC=COCCN1CCNCC1,0.2317186895854262,4.0,472.6500000000004,3.4594900000000015
CN[C@H](Cc1ccc2c(c1)CCO2)[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0.6038968799898703,4.050000000000001,426.55700000000024,3.2489000000000017
Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C,0.6396785899944047,4.15,442.5810000000002,3.1026200000000017
COC(=O)[CH]NC(=O)[C@H](CC(C)C)NC(=O)[CH]NC(=O)CCCOC=CC=CC=CCO,0.11681942348833142,4.0,451.52000000000027,0.6614800000000003
[CH][C@H](O)[C@@H](O)[C@@H](Cc1ccccc1)N(Cc1ccc2[nH]ncc2c1)C(=O)NCCC=CC=CN,0.22149479720556672,4.25,461.56600000000014,2.5373900000000003
CCCCCC(CCc1cccc(O)c1)CC(=O)CSc1cc(C)c(N)cc1C(=O)NC,0.2095311750857166,3.9,456.65200000000027,5.523020000000004
C=CC=CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)C=CC=COC,0.2518108432977085,3.95,462.61200000000014,2.7786
CC=CC=CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)CC=CC=COC,0.2236163806750297,3.95,490.66600000000017,3.2112000000000007
CN[C@@H](Cc1ccccc1)[C@H](Cc1ccccc1)NC=CCNCCNc1cc(Cl)ccc1C,0.24159098176435104,3.95,477.09600000000023,5.195220000000004
Cc1ccncc1C=CC=CC[CH]C[C@H](O)CNCCNCC=CSC(=N)c1ccc(F)cc1,0.12597962741877575,4.0,481.6610000000002,4.895580000000003
C=CC=C[CH]NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0.3850371414038125,3.9,477.6250000000002,4.752490000000004
C=CCN1C(=O)N(CC2CCCCC2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1,0.5705047091224581,4.1,462.6340000000002,4.434700000000004
[CH]OC[CH]OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0.39334139709517957,4.1,483.5850000000002,4.0578800000000035
CN(C)C(=O)C=CC=CCCN[C@H](COc1ccccc1)[C@@H](O)[C@H](O)[CH]COc1ccccc1,0.21194874914649464,4.0,467.58600000000007,2.61939
[CH]NC(=O)[C@@H]1N[C@@H]([C@H](NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)SC1(C)C,0.4564758302297668,4.25,452.5800000000001,1.6247900000000002
[CH]NC(=O)[C@H](CC(N)=O)NC(=O)CCCCCCCCCCCCCCCCC(=O)N[CH]C(C)CC,0.11140475806487884,3.8,507.7400000000003,4.697080000000002
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)CC(O)CN1CCCCC1C=O)NC(C)C,0.32101384799073573,3.9,445.64800000000025,3.1361000000000017
CC(C)CN(C)[C@H](CO)CCCCNC(=O)CN(C=CC=CCF)Cc1ccc([N+](=O)[O-])cc1,0.15341910847829862,4.05,478.60900000000015,3.671400000000003
[CH][C@H](Cc1ccccc1)OC(=O)C(NC(=O)N(C)Cc1csc(C2CC2)n1)C(C)C,0.6129992800076646,4.15,427.5700000000001,4.052090000000003
CNC(=O)[C@@H]1C[C@H](Cl)CN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(O)c1C,0.4526168457197843,4.3500000000000005,473.9570000000002,1.35692
CC=CCNC(=O)N(Cc1cccc(N)c1)[C@H](Cc1ccccc1)[C@@H]1[CH]OC(C)(C)O1,0.4917019238404957,4.050000000000001,422.54900000000015,4.2810900000000025
O=C[SH]1C=C(c2ccccc2)OC(O)=C1C(Sc1ccccc1)c1ccccc1,0.2726035465590864,4.1,420.55500000000006,6.467300000000005
[CH]CCCN1Cc2ccccc2[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCC(C)C)C1=NC#N,0.5775465350568634,4.050000000000001,460.6220000000001,4.184270000000003
COC=CC=CCCNC(=O)N(Cc1cccc(C)c1)[C@H](Cc1ccccc1)[C@@H](O)[C@@H]1[CH]O1,0.22100819086567977,4.050000000000001,449.57100000000014,4.1458100000000035
C=CC=CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0.37177680279265696,4.050000000000001,481.6810000000001,3.612400000000002
